fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
19066,8,7,GermanyFrankfurt,42207,127,0.974,0.55
19067,3,5,GermanyBerlin,42207,126,0.974,0.55
19068,10,5,GermanyBerlin,42207,118,0.974,0.55
19069,3,5,GermanyBerlin,42207,116,0.974,0.55
19070,11,2,DenmarkCopenhagen,42207,116,0.974,0.55
19071,9,7,GermanyFrankfurt,42207,111,0.974,0.55
19072,2,7,GermanyFrankfurt,42207,109,0.974,0.55
19073,1,5,GermanyBerlin,42207,107,0.974,0.55
19074,9,5,GermanyBerlin,42207,100,0.974,0.55
19075,3,4,GermanyFrankfurt,42207,94,0.974,0.4
19076,2,5,GermanyBerlin,42207,94,0.974,0.4
19077,6,6,GermanyDresden,42207,89,0.974,0.4
19078,1,5,GermanyBerlin,42207,87,0.974,0.4
19079,10,7,GermanyFrankfurt,42207,86,0.974,0.4
19080,6,4,GermanyFrankfurt,42207,82,0.974,0.4
19081,8,3,Czech republicOstrava,42207,79,0.974,0.4
19082,3,3,Czech republicBrno,42207,75,0.974,0.15
19083,5,4,GermanyFrankfurt,42207,74,0.974,0.15
19084,9,5,GermanyBerlin,42207,69,0.974,0.15
19085,1,5,GermanyBerlin,42207,67,0.974,0.15
19086,5,2,DenmarkCopenhagen,42207,65,0.974,0.15
19087,6,5,GermanyBerlin,42207,60,0.974,0.15
19088,5,4,GermanyFrankfurt,42207,59,0.974,0.15
19089,11,5,GermanyBerlin,42207,52,0.974,0.15
19090,5,5,GermanyBerlin,42207,51,0.974,0.15
19091,8,7,GermanyFrankfurt,42207,49,0.974,0.15
19092,6,4,GermanyFrankfurt,42207,48,0.974,0.15
19093,2,1,Czech republicPrague,42207,40,0.974,0.15
19094,6,7,GermanyFrankfurt,42207,33,0.974,0.15
19095,9,6,GermanyDresden,42207,32,0.974,0.15
19096,10,3,Czech republicOstrava,42207,29,0.974,0.15
19097,2,5,GermanyBerlin,42207,22,0.974,0.01
19098,7,3,Czech republicOstrava,42207,15,0.974,0.01
19099,8,3,Czech republicOstrava,42207,13,0.974,0.01
19100,11,5,GermanyBerlin,42207,11,0.974,0.01
19101,9,5,GermanyBerlin,42207,8,0.974,0
19102,8,5,GermanyBerlin,42207,8,0.974,0
19103,5,5,GermanyBerlin,42207,7,0.974,0
19104,3,5,GermanyBerlin,42207,1,0.974,0
19105,8,7,GermanyFrankfurt,42208,149,0.974,0.55
19106,10,1,Czech republicPrague,42208,148,0.974,0.55
19107,7,5,GermanyBerlin,42208,141,0.974,0.55
19108,5,7,GermanyFrankfurt,42208,135,0.974,0.55
19109,5,5,GermanyBerlin,42208,134,0.974,0.55
19110,5,1,Czech republicPrague,42208,133,0.974,0.55
19111,3,2,DenmarkCopenhagen,42208,133,0.974,0.55
19112,8,5,GermanyBerlin,42208,133,0.974,0.55
19113,6,5,GermanyBerlin,42208,132,0.974,0.55
19114,3,5,GermanyBerlin,42208,131,0.974,0.55
19115,5,1,Czech republicPrague,42208,131,0.974,0.55
19116,6,3,Czech republicBrno,42208,126,0.974,0.55
19117,2,7,GermanyFrankfurt,42208,120,0.974,0.55
19118,7,2,DenmarkCopenhagen,42208,120,0.974,0.55
19119,2,6,GermanyDresden,42208,104,0.974,0.55
19120,5,7,GermanyFrankfurt,42208,100,0.974,0.55
19121,8,5,GermanyBerlin,42208,94,0.974,0.4
19122,4,7,GermanyFrankfurt,42208,93,0.974,0.4
19123,6,7,GermanyFrankfurt,42208,89,0.974,0.4
19124,8,2,DenmarkCopenhagen,42208,84,0.974,0.4
19125,6,7,GermanyFrankfurt,42208,83,0.974,0.4
19126,9,2,DenmarkCopenhagen,42208,83,0.974,0.4
19127,4,7,GermanyFrankfurt,42208,74,0.974,0.15
19128,6,5,GermanyBerlin,42208,71,0.974,0.15
19129,7,7,GermanyFrankfurt,42208,70,0.974,0.15
19130,2,7,GermanyFrankfurt,42208,69,0.974,0.15
19131,11,7,GermanyFrankfurt,42208,67,0.974,0.15
19132,8,3,Czech republicOstrava,42208,65,0.974,0.15
19133,4,5,GermanyBerlin,42208,59,0.974,0.15
19134,1,3,Czech republicBrno,42208,54,0.974,0.15
19135,4,5,GermanyBerlin,42208,53,0.974,0.15
19136,1,3,Czech republicBrno,42208,45,0.974,0.15
19137,7,5,GermanyBerlin,42208,39,0.974,0.15
19138,1,1,Czech republicPrague,42208,39,0.974,0.15
19139,5,5,GermanyBerlin,42208,38,0.974,0.15
19140,1,6,GermanyDresden,42208,33,0.974,0.15
19141,2,7,GermanyFrankfurt,42208,31,0.974,0.15
19142,10,4,GermanyFrankfurt,42208,21,0.974,0.01
19143,9,5,GermanyBerlin,42208,20,0.974,0.01
19144,1,5,GermanyBerlin,42208,15,0.974,0.01
19145,10,6,GermanyDresden,42208,14,0.974,0.01
19146,2,1,Czech republicPrague,42208,13,0.974,0.01
19147,1,5,GermanyBerlin,42208,13,0.974,0.01
19148,5,5,GermanyBerlin,42208,9,0.974,0
19149,2,2,DenmarkCopenhagen,42208,6,0.974,0
19150,6,6,GermanyDresden,42208,6,0.974,0
19151,6,6,GermanyDresden,42208,3,0.974,0
19152,3,2,DenmarkCopenhagen,42209,150,0.968,0.55
19153,6,5,GermanyBerlin,42209,149,0.968,0.55
19154,3,5,GermanyBerlin,42209,144,0.968,0.55
19155,7,1,Czech republicPrague,42209,137,0.968,0.55
19156,1,6,GermanyDresden,42209,137,0.968,0.55
19157,11,6,GermanyDresden,42209,135,0.968,0.55
19158,3,5,GermanyBerlin,42209,134,0.968,0.55
19159,3,7,GermanyFrankfurt,42209,131,0.968,0.55
19160,9,7,GermanyFrankfurt,42209,129,0.968,0.55
19161,5,1,Czech republicPrague,42209,123,0.968,0.55
19162,9,4,GermanyFrankfurt,42209,123,0.968,0.55
19163,10,4,GermanyFrankfurt,42209,119,0.968,0.55
19164,5,5,GermanyBerlin,42209,119,0.968,0.55
19165,2,7,GermanyFrankfurt,42209,118,0.968,0.55
19166,6,5,GermanyBerlin,42209,113,0.968,0.55
19167,4,6,GermanyDresden,42209,109,0.968,0.55
19168,4,7,GermanyFrankfurt,42209,107,0.968,0.55
19169,8,6,GermanyDresden,42209,99,0.968,0.4
19170,4,2,DenmarkCopenhagen,42209,98,0.968,0.4
19171,9,4,GermanyFrankfurt,42209,96,0.968,0.4
19172,5,7,GermanyFrankfurt,42209,95,0.968,0.4
19173,1,5,GermanyBerlin,42209,90,0.968,0.4
19174,7,6,GermanyDresden,42209,90,0.968,0.4
19175,11,7,GermanyFrankfurt,42209,86,0.968,0.4
19176,10,5,GermanyBerlin,42209,83,0.968,0.4
19177,10,5,GermanyBerlin,42209,76,0.968,0.4
19178,11,2,DenmarkCopenhagen,42209,71,0.968,0.15
19179,1,5,GermanyBerlin,42209,70,0.968,0.15
19180,5,3,Czech republicBrno,42209,65,0.968,0.15
19181,1,5,GermanyBerlin,42209,64,0.968,0.15
19182,4,4,GermanyFrankfurt,42209,57,0.968,0.15
19183,11,3,Czech republicOstrava,42209,56,0.968,0.15
19184,1,4,GermanyFrankfurt,42209,50,0.968,0.15
19185,5,6,GermanyDresden,42209,48,0.968,0.15
19186,4,5,GermanyBerlin,42209,47,0.968,0.15
19187,3,7,GermanyFrankfurt,42209,43,0.968,0.15
19188,5,1,Czech republicPrague,42209,43,0.968,0.15
19189,4,4,GermanyFrankfurt,42209,42,0.968,0.15
19190,7,2,DenmarkCopenhagen,42209,38,0.968,0.15
19191,6,7,GermanyFrankfurt,42209,35,0.968,0.15
19192,6,7,GermanyFrankfurt,42209,32,0.968,0.15
19193,8,5,GermanyBerlin,42209,31,0.968,0.15
19194,10,2,DenmarkCopenhagen,42209,28,0.968,0.15
19195,10,5,GermanyBerlin,42209,27,0.968,0.15
19196,2,5,GermanyBerlin,42209,24,0.968,0.01
19197,9,7,GermanyFrankfurt,42209,23,0.968,0.01
19198,9,2,DenmarkCopenhagen,42209,18,0.968,0.01
19199,4,5,GermanyBerlin,42209,15,0.968,0.01
19200,4,4,GermanyFrankfurt,42209,13,0.968,0.01
19201,8,7,GermanyFrankfurt,42209,12,0.968,0.01
19202,2,5,GermanyBerlin,42209,9,0.968,0
19203,1,7,GermanyFrankfurt,42210,150,0.973,0.55
19204,11,7,GermanyFrankfurt,42210,147,0.973,0.55
19205,10,7,GermanyFrankfurt,42210,146,0.973,0.55
19206,10,5,GermanyBerlin,42210,144,0.973,0.55
19207,8,1,Czech republicPrague,42210,143,0.973,0.55
19208,3,5,GermanyBerlin,42210,142,0.973,0.55
19209,6,5,GermanyBerlin,42210,136,0.973,0.55
19210,8,2,DenmarkCopenhagen,42210,134,0.973,0.55
19211,4,4,GermanyFrankfurt,42210,129,0.973,0.55
19212,3,5,GermanyBerlin,42210,126,0.973,0.55
19213,3,1,Czech republicPrague,42210,125,0.973,0.55
19214,4,6,GermanyDresden,42210,124,0.973,0.55
19215,10,5,GermanyBerlin,42210,112,0.973,0.55
19216,6,1,Czech republicPrague,42210,111,0.973,0.55
19217,11,7,GermanyFrankfurt,42210,104,0.973,0.55
19218,3,5,GermanyBerlin,42210,95,0.973,0.4
19219,6,5,GermanyBerlin,42210,93,0.973,0.4
19220,6,5,GermanyBerlin,42210,87,0.973,0.4
19221,10,7,GermanyFrankfurt,42210,81,0.973,0.4
19222,8,3,Czech republicOstrava,42210,81,0.973,0.4
19223,11,7,GermanyFrankfurt,42210,81,0.973,0.4
19224,5,5,GermanyBerlin,42210,78,0.973,0.4
19225,9,1,Czech republicPrague,42210,78,0.973,0.4
19226,1,5,GermanyBerlin,42210,77,0.973,0.4
19227,8,5,GermanyBerlin,42210,74,0.973,0.15
19228,8,5,GermanyBerlin,42210,70,0.973,0.15
19229,5,2,DenmarkCopenhagen,42210,68,0.973,0.15
19230,2,5,GermanyBerlin,42210,62,0.973,0.15
19231,5,7,GermanyFrankfurt,42210,61,0.973,0.15
19232,9,5,GermanyBerlin,42210,60,0.973,0.15
19233,4,5,GermanyBerlin,42210,59,0.973,0.15
19234,9,4,GermanyFrankfurt,42210,58,0.973,0.15
19235,7,7,GermanyFrankfurt,42210,53,0.973,0.15
19236,7,2,DenmarkCopenhagen,42210,52,0.973,0.15
19237,9,7,GermanyFrankfurt,42210,39,0.973,0.15
19238,2,5,GermanyBerlin,42210,38,0.973,0.15
19239,1,5,GermanyBerlin,42210,30,0.973,0.15
19240,2,1,Czech republicPrague,42210,22,0.973,0.01
19241,8,7,GermanyFrankfurt,42210,15,0.973,0.01
19242,6,4,GermanyFrankfurt,42210,12,0.973,0.01
19243,1,3,Czech republicBrno,42210,11,0.973,0.01
19244,3,7,GermanyFrankfurt,42210,6,0.973,0
19245,4,4,GermanyFrankfurt,42212,149,0.968,0.55
19246,8,4,GermanyFrankfurt,42212,139,0.968,0.55
19247,10,4,GermanyFrankfurt,42212,135,0.968,0.55
19248,9,6,GermanyDresden,42212,135,0.968,0.55
19249,11,5,GermanyBerlin,42212,132,0.968,0.55
19250,11,5,GermanyBerlin,42212,130,0.968,0.55
19251,10,6,GermanyDresden,42212,130,0.968,0.55
19252,4,6,GermanyDresden,42212,127,0.968,0.55
19253,3,3,Czech republicBrno,42212,126,0.968,0.55
19254,9,4,GermanyFrankfurt,42212,125,0.968,0.55
19255,9,6,GermanyDresden,42212,122,0.968,0.55
19256,8,7,GermanyFrankfurt,42212,117,0.968,0.55
19257,7,5,GermanyBerlin,42212,113,0.968,0.55
19258,5,3,Czech republicBrno,42212,113,0.968,0.55
19259,4,2,DenmarkCopenhagen,42212,112,0.968,0.55
19260,7,6,GermanyDresden,42212,107,0.968,0.55
19261,1,6,GermanyDresden,42212,104,0.968,0.55
19262,6,3,Czech republicBrno,42212,103,0.968,0.55
19263,11,7,GermanyFrankfurt,42212,100,0.968,0.55
19264,3,6,GermanyDresden,42212,99,0.968,0.4
19265,6,7,GermanyFrankfurt,42212,98,0.968,0.4
19266,1,7,GermanyFrankfurt,42212,97,0.968,0.4
19267,4,1,Czech republicPrague,42212,93,0.968,0.4
19268,3,3,Czech republicBrno,42212,83,0.968,0.4
19269,6,1,Czech republicPrague,42212,82,0.968,0.4
19270,2,5,GermanyBerlin,42212,75,0.968,0.15
19271,1,7,GermanyFrankfurt,42212,71,0.968,0.15
19272,8,5,GermanyBerlin,42212,70,0.968,0.15
19273,9,6,GermanyDresden,42212,70,0.968,0.15
19274,11,4,GermanyFrankfurt,42212,70,0.968,0.15
19275,2,6,GermanyDresden,42212,68,0.968,0.15
19276,10,7,GermanyFrankfurt,42212,67,0.968,0.15
19277,1,7,GermanyFrankfurt,42212,62,0.968,0.15
19278,5,7,GermanyFrankfurt,42212,62,0.968,0.15
19279,3,6,GermanyDresden,42212,59,0.968,0.15
19280,5,3,Czech republicBrno,42212,59,0.968,0.15
19281,4,1,Czech republicPrague,42212,58,0.968,0.15
19282,4,1,Czech republicPrague,42212,57,0.968,0.15
19283,2,5,GermanyBerlin,42212,54,0.968,0.15
19284,9,4,GermanyFrankfurt,42212,49,0.968,0.15
19285,11,5,GermanyBerlin,42212,42,0.968,0.15
19286,11,7,GermanyFrankfurt,42212,37,0.968,0.15
19287,9,4,GermanyFrankfurt,42212,34,0.968,0.15
19288,6,6,GermanyDresden,42212,33,0.968,0.15
19289,10,5,GermanyBerlin,42212,31,0.968,0.15
19290,5,1,Czech republicPrague,42212,26,0.968,0.15
19291,11,4,GermanyFrankfurt,42212,25,0.968,0.01
19292,6,5,GermanyBerlin,42212,21,0.968,0.01
19293,1,7,GermanyFrankfurt,42212,19,0.968,0.01
19294,1,1,Czech republicPrague,42212,18,0.968,0.01
19295,4,6,GermanyDresden,42212,17,0.968,0.01
19296,9,4,GermanyFrankfurt,42212,16,0.968,0.01
19297,9,3,Czech republicOstrava,42212,11,0.968,0.01
19298,11,5,GermanyBerlin,42212,9,0.968,0
19299,2,6,GermanyDresden,42212,6,0.968,0
19300,11,5,GermanyBerlin,42212,4,0.968,0
19301,9,5,GermanyBerlin,42213,150,0.966,0.55
19302,2,7,GermanyFrankfurt,42213,148,0.966,0.55
19303,4,5,GermanyBerlin,42213,141,0.966,0.55
19304,5,6,GermanyDresden,42213,141,0.966,0.55
19305,1,5,GermanyBerlin,42213,137,0.966,0.55
19306,8,3,Czech republicOstrava,42213,133,0.966,0.55
19307,1,6,GermanyDresden,42213,133,0.966,0.55
19308,4,7,GermanyFrankfurt,42213,130,0.966,0.55
19309,8,4,GermanyFrankfurt,42213,129,0.966,0.55
19310,6,7,GermanyFrankfurt,42213,128,0.966,0.55
19311,3,5,GermanyBerlin,42213,125,0.966,0.55
19312,4,6,GermanyDresden,42213,121,0.966,0.55
19313,2,3,Czech republicBrno,42213,121,0.966,0.55
19314,5,7,GermanyFrankfurt,42213,121,0.966,0.55
19315,4,5,GermanyBerlin,42213,120,0.966,0.55
19316,9,5,GermanyBerlin,42213,117,0.966,0.55
19317,6,4,GermanyFrankfurt,42213,114,0.966,0.55
19318,2,2,DenmarkCopenhagen,42213,110,0.966,0.55
19319,5,1,Czech republicPrague,42213,109,0.966,0.55
19320,11,3,Czech republicOstrava,42213,105,0.966,0.55
19321,11,5,GermanyBerlin,42213,104,0.966,0.55
19322,8,7,GermanyFrankfurt,42213,96,0.966,0.4
19323,1,7,GermanyFrankfurt,42213,87,0.966,0.4
19324,6,5,GermanyBerlin,42213,83,0.966,0.4
19325,9,7,GermanyFrankfurt,42213,80,0.966,0.4
19326,11,6,GermanyDresden,42213,78,0.966,0.4
19327,4,5,GermanyBerlin,42213,77,0.966,0.4
19328,6,3,Czech republicBrno,42213,68,0.966,0.15
19329,5,7,GermanyFrankfurt,42213,68,0.966,0.15
19330,11,5,GermanyBerlin,42213,67,0.966,0.15
19331,9,5,GermanyBerlin,42213,63,0.966,0.15
19332,2,7,GermanyFrankfurt,42213,57,0.966,0.15
19333,1,7,GermanyFrankfurt,42213,57,0.966,0.15
19334,2,4,GermanyFrankfurt,42213,54,0.966,0.15
19335,8,7,GermanyFrankfurt,42213,52,0.966,0.15
19336,9,5,GermanyBerlin,42213,51,0.966,0.15
19337,8,7,GermanyFrankfurt,42213,49,0.966,0.15
19338,8,5,GermanyBerlin,42213,39,0.966,0.15
19339,5,5,GermanyBerlin,42213,36,0.966,0.15
19340,8,2,DenmarkCopenhagen,42213,28,0.966,0.15
19341,1,1,Czech republicPrague,42213,28,0.966,0.15
19342,3,3,Czech republicBrno,42213,26,0.966,0.15
19343,6,7,GermanyFrankfurt,42213,14,0.966,0.01
19344,5,5,GermanyBerlin,42213,10,0.966,0
19345,4,1,Czech republicPrague,42213,9,0.966,0
19346,3,5,GermanyBerlin,42213,4,0.966,0
19347,10,3,Czech republicOstrava,42213,3,0.966,0
19348,2,3,Czech republicBrno,42214,131,0.96,0.55
19349,5,7,GermanyFrankfurt,42214,129,0.96,0.55
19350,1,5,GermanyBerlin,42214,127,0.96,0.55
19351,7,5,GermanyBerlin,42214,124,0.96,0.55
19352,7,3,Czech republicOstrava,42214,120,0.96,0.55
19353,4,2,DenmarkCopenhagen,42214,118,0.96,0.55
19354,3,2,DenmarkCopenhagen,42214,117,0.96,0.55
19355,10,5,GermanyBerlin,42214,116,0.96,0.55
19356,2,7,GermanyFrankfurt,42214,114,0.96,0.55
19357,8,7,GermanyFrankfurt,42214,108,0.96,0.55
19358,4,4,GermanyFrankfurt,42214,100,0.96,0.55
19359,9,7,GermanyFrankfurt,42214,100,0.96,0.55
19360,7,7,GermanyFrankfurt,42214,99,0.96,0.4
19361,6,6,GermanyDresden,42214,98,0.96,0.4
19362,6,4,GermanyFrankfurt,42214,92,0.96,0.4
19363,9,7,GermanyFrankfurt,42214,92,0.96,0.4
19364,10,6,GermanyDresden,42214,87,0.96,0.4
19365,10,7,GermanyFrankfurt,42214,84,0.96,0.4
19366,5,1,Czech republicPrague,42214,83,0.96,0.4
19367,10,2,DenmarkCopenhagen,42214,79,0.96,0.4
19368,11,5,GermanyBerlin,42214,76,0.96,0.4
19369,8,1,Czech republicPrague,42214,72,0.96,0.15
19370,1,5,GermanyBerlin,42214,72,0.96,0.15
19371,9,7,GermanyFrankfurt,42214,69,0.96,0.15
19372,8,4,GermanyFrankfurt,42214,68,0.96,0.15
19373,6,4,GermanyFrankfurt,42214,68,0.96,0.15
19374,4,7,GermanyFrankfurt,42214,53,0.96,0.15
19375,8,1,Czech republicPrague,42214,51,0.96,0.15
19376,9,5,GermanyBerlin,42214,51,0.96,0.15
19377,7,7,GermanyFrankfurt,42214,44,0.96,0.15
19378,4,5,GermanyBerlin,42214,37,0.96,0.15
19379,7,1,Czech republicPrague,42214,35,0.96,0.15
19380,3,5,GermanyBerlin,42214,23,0.96,0.01
19381,6,5,GermanyBerlin,42214,15,0.96,0.01
19382,10,7,GermanyFrankfurt,42214,7,0.96,0
19383,11,1,Czech republicPrague,42215,149,0.962,0.55
19384,3,2,DenmarkCopenhagen,42215,149,0.962,0.55
19385,4,5,GermanyBerlin,42215,149,0.962,0.55
19386,2,5,GermanyBerlin,42215,138,0.962,0.55
19387,6,7,GermanyFrankfurt,42215,138,0.962,0.55
19388,11,7,GermanyFrankfurt,42215,132,0.962,0.55
19389,1,2,DenmarkCopenhagen,42215,131,0.962,0.55
19390,5,1,Czech republicPrague,42215,129,0.962,0.55
19391,11,5,GermanyBerlin,42215,128,0.962,0.55
19392,3,5,GermanyBerlin,42215,125,0.962,0.55
19393,2,5,GermanyBerlin,42215,123,0.962,0.55
19394,11,5,GermanyBerlin,42215,119,0.962,0.55
19395,4,5,GermanyBerlin,42215,112,0.962,0.55
19396,6,7,GermanyFrankfurt,42215,105,0.962,0.55
19397,9,5,GermanyBerlin,42215,104,0.962,0.55
19398,4,5,GermanyBerlin,42215,103,0.962,0.55
19399,11,5,GermanyBerlin,42215,102,0.962,0.55
19400,5,5,GermanyBerlin,42215,102,0.962,0.55
19401,8,5,GermanyBerlin,42215,97,0.962,0.4
19402,3,5,GermanyBerlin,42215,96,0.962,0.4
19403,5,7,GermanyFrankfurt,42215,94,0.962,0.4
19404,10,7,GermanyFrankfurt,42215,88,0.962,0.4
19405,1,5,GermanyBerlin,42215,86,0.962,0.4
19406,7,6,GermanyDresden,42215,78,0.962,0.4
19407,11,5,GermanyBerlin,42215,77,0.962,0.4
19408,3,5,GermanyBerlin,42215,75,0.962,0.15
19409,1,3,Czech republicBrno,42215,74,0.962,0.15
19410,4,6,GermanyDresden,42215,69,0.962,0.15
19411,11,5,GermanyBerlin,42215,69,0.962,0.15
19412,8,6,GermanyDresden,42215,66,0.962,0.15
19413,11,1,Czech republicPrague,42215,58,0.962,0.15
19414,2,1,Czech republicPrague,42215,56,0.962,0.15
19415,8,7,GermanyFrankfurt,42215,56,0.962,0.15
19416,4,1,Czech republicPrague,42215,46,0.962,0.15
19417,9,7,GermanyFrankfurt,42215,43,0.962,0.15
19418,5,1,Czech republicPrague,42215,43,0.962,0.15
19419,4,7,GermanyFrankfurt,42215,42,0.962,0.15
19420,1,3,Czech republicBrno,42215,41,0.962,0.15
19421,8,7,GermanyFrankfurt,42215,41,0.962,0.15
19422,7,1,Czech republicPrague,42215,36,0.962,0.15
19423,5,5,GermanyBerlin,42215,31,0.962,0.15
19424,8,7,GermanyFrankfurt,42215,30,0.962,0.15
19425,5,5,GermanyBerlin,42215,28,0.962,0.15
19426,11,1,Czech republicPrague,42215,26,0.962,0.15
19427,2,5,GermanyBerlin,42215,25,0.962,0.01
19428,8,3,Czech republicOstrava,42215,24,0.962,0.01
19429,7,5,GermanyBerlin,42215,19,0.962,0.01
19430,11,7,GermanyFrankfurt,42215,19,0.962,0.01
19431,7,7,GermanyFrankfurt,42215,18,0.962,0.01
19432,2,5,GermanyBerlin,42215,18,0.962,0.01
19433,7,7,GermanyFrankfurt,42215,16,0.962,0.01
19434,2,5,GermanyBerlin,42215,15,0.962,0.01
19435,7,7,GermanyFrankfurt,42215,9,0.962,0
19436,11,1,Czech republicPrague,42215,8,0.962,0
19437,3,7,GermanyFrankfurt,42216,137,0.97,0.55
19438,8,4,GermanyFrankfurt,42216,134,0.97,0.55
19439,7,2,DenmarkCopenhagen,42216,133,0.97,0.55
19440,11,6,GermanyDresden,42216,130,0.97,0.55
19441,3,7,GermanyFrankfurt,42216,129,0.97,0.55
19442,10,7,GermanyFrankfurt,42216,128,0.97,0.55
19443,11,7,GermanyFrankfurt,42216,127,0.97,0.55
19444,5,5,GermanyBerlin,42216,127,0.97,0.55
19445,10,3,Czech republicOstrava,42216,123,0.97,0.55
19446,4,3,Czech republicBrno,42216,123,0.97,0.55
19447,8,1,Czech republicPrague,42216,121,0.97,0.55
19448,8,3,Czech republicOstrava,42216,114,0.97,0.55
19449,11,5,GermanyBerlin,42216,111,0.97,0.55
19450,8,3,Czech republicOstrava,42216,107,0.97,0.55
19451,1,2,DenmarkCopenhagen,42216,106,0.97,0.55
19452,5,7,GermanyFrankfurt,42216,97,0.97,0.4
19453,3,5,GermanyBerlin,42216,92,0.97,0.4
19454,2,7,GermanyFrankfurt,42216,91,0.97,0.4
19455,8,3,Czech republicOstrava,42216,88,0.97,0.4
19456,3,3,Czech republicBrno,42216,86,0.97,0.4
19457,3,1,Czech republicPrague,42216,85,0.97,0.4
19458,5,5,GermanyBerlin,42216,83,0.97,0.4
19459,5,5,GermanyBerlin,42216,82,0.97,0.4
19460,6,1,Czech republicPrague,42216,79,0.97,0.4
19461,3,7,GermanyFrankfurt,42216,77,0.97,0.4
19462,9,5,GermanyBerlin,42216,77,0.97,0.4
19463,11,7,GermanyFrankfurt,42216,76,0.97,0.4
19464,6,1,Czech republicPrague,42216,76,0.97,0.4
19465,2,7,GermanyFrankfurt,42216,73,0.97,0.15
19466,11,5,GermanyBerlin,42216,72,0.97,0.15
19467,5,7,GermanyFrankfurt,42216,71,0.97,0.15
19468,6,1,Czech republicPrague,42216,66,0.97,0.15
19469,8,3,Czech republicOstrava,42216,65,0.97,0.15
19470,5,7,GermanyFrankfurt,42216,55,0.97,0.15
19471,5,7,GermanyFrankfurt,42216,54,0.97,0.15
19472,5,5,GermanyBerlin,42216,52,0.97,0.15
19473,8,4,GermanyFrankfurt,42216,51,0.97,0.15
19474,8,5,GermanyBerlin,42216,46,0.97,0.15
19475,6,5,GermanyBerlin,42216,41,0.97,0.15
19476,4,1,Czech republicPrague,42216,38,0.97,0.15
19477,9,6,GermanyDresden,42216,35,0.97,0.15
19478,8,7,GermanyFrankfurt,42216,32,0.97,0.15
19479,4,5,GermanyBerlin,42216,30,0.97,0.15
19480,2,5,GermanyBerlin,42216,28,0.97,0.15
19481,9,3,Czech republicOstrava,42216,28,0.97,0.15
19482,11,5,GermanyBerlin,42216,26,0.97,0.15
19483,11,3,Czech republicOstrava,42216,25,0.97,0.01
19484,2,5,GermanyBerlin,42216,24,0.97,0.01
19485,9,1,Czech republicPrague,42216,24,0.97,0.01
19486,1,1,Czech republicPrague,42216,22,0.97,0.01
19487,10,7,GermanyFrankfurt,42216,19,0.97,0.01
19488,10,6,GermanyDresden,42216,18,0.97,0.01
19489,9,5,GermanyBerlin,42216,15,0.97,0.01
19490,8,5,GermanyBerlin,42216,14,0.97,0.01
19491,9,5,GermanyBerlin,42216,12,0.97,0.01
19492,6,2,DenmarkCopenhagen,42216,10,0.97,0
19493,6,6,GermanyDresden,42216,9,0.97,0
19494,10,6,GermanyDresden,42216,5,0.97,0
19495,6,4,GermanyFrankfurt,42216,3,0.97,0
19496,10,2,DenmarkCopenhagen,42217,144,0.975,0.55
19497,1,7,GermanyFrankfurt,42217,140,0.975,0.55
19498,6,5,GermanyBerlin,42217,139,0.975,0.55
19499,2,4,GermanyFrankfurt,42217,137,0.975,0.55
19500,11,5,GermanyBerlin,42217,137,0.975,0.55
19501,3,6,GermanyDresden,42217,134,0.975,0.55
19502,8,4,GermanyFrankfurt,42217,134,0.975,0.55
19503,5,5,GermanyBerlin,42217,133,0.975,0.55
19504,9,5,GermanyBerlin,42217,130,0.975,0.55
19505,9,7,GermanyFrankfurt,42217,125,0.975,0.55
19506,11,4,GermanyFrankfurt,42217,121,0.975,0.55
19507,11,5,GermanyBerlin,42217,114,0.975,0.55
19508,8,5,GermanyBerlin,42217,113,0.975,0.55
19509,7,3,Czech republicOstrava,42217,112,0.975,0.55
19510,11,5,GermanyBerlin,42217,104,0.975,0.55
19511,4,1,Czech republicPrague,42217,104,0.975,0.55
19512,5,3,Czech republicBrno,42217,101,0.975,0.55
19513,8,6,GermanyDresden,42217,97,0.975,0.4
19514,8,5,GermanyBerlin,42217,88,0.975,0.4
19515,7,5,GermanyBerlin,42217,88,0.975,0.4
19516,2,7,GermanyFrankfurt,42217,84,0.975,0.4
19517,8,7,GermanyFrankfurt,42217,83,0.975,0.4
19518,1,7,GermanyFrankfurt,42217,74,0.975,0.15
19519,5,4,GermanyFrankfurt,42217,69,0.975,0.15
19520,1,5,GermanyBerlin,42217,65,0.975,0.15
19521,3,5,GermanyBerlin,42217,65,0.975,0.15
19522,6,6,GermanyDresden,42217,63,0.975,0.15
19523,5,5,GermanyBerlin,42217,62,0.975,0.15
19524,1,4,GermanyFrankfurt,42217,60,0.975,0.15
19525,11,3,Czech republicOstrava,42217,59,0.975,0.15
19526,4,5,GermanyBerlin,42217,59,0.975,0.15
19527,6,7,GermanyFrankfurt,42217,48,0.975,0.15
19528,1,7,GermanyFrankfurt,42217,48,0.975,0.15
19529,1,2,DenmarkCopenhagen,42217,45,0.975,0.15
19530,6,7,GermanyFrankfurt,42217,43,0.975,0.15
19531,3,5,GermanyBerlin,42217,42,0.975,0.15
19532,5,6,GermanyDresden,42217,39,0.975,0.15
19533,4,3,Czech republicBrno,42217,33,0.975,0.15
19534,2,5,GermanyBerlin,42217,33,0.975,0.15
