fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
30309,11,2,DenmarkCopenhagen,42542,133,0.982,0.55
30310,6,5,GermanyBerlin,42542,131,0.982,0.55
30311,3,5,GermanyBerlin,42542,129,0.982,0.55
30312,1,1,Czech republicPrague,42542,128,0.982,0.55
30313,1,4,GermanyFrankfurt,42542,123,0.982,0.55
30314,1,7,GermanyFrankfurt,42542,121,0.982,0.55
30315,1,7,GermanyFrankfurt,42542,117,0.982,0.55
30316,9,4,GermanyFrankfurt,42542,116,0.982,0.55
30317,9,5,GermanyBerlin,42542,109,0.982,0.55
30318,8,5,GermanyBerlin,42542,108,0.982,0.55
30319,3,5,GermanyBerlin,42542,107,0.982,0.55
30320,4,6,GermanyDresden,42542,104,0.982,0.55
30321,11,1,Czech republicPrague,42542,99,0.982,0.4
30322,9,7,GermanyFrankfurt,42542,99,0.982,0.4
30323,5,5,GermanyBerlin,42542,99,0.982,0.4
30324,1,7,GermanyFrankfurt,42542,95,0.982,0.4
30325,4,5,GermanyBerlin,42542,94,0.982,0.4
30326,6,6,GermanyDresden,42542,92,0.982,0.4
30327,6,7,GermanyFrankfurt,42542,82,0.982,0.4
30328,2,7,GermanyFrankfurt,42542,80,0.982,0.4
30329,9,6,GermanyDresden,42542,79,0.982,0.4
30330,10,4,GermanyFrankfurt,42542,77,0.982,0.4
30331,7,4,GermanyFrankfurt,42542,76,0.982,0.4
30332,8,6,GermanyDresden,42542,72,0.982,0.15
30333,4,7,GermanyFrankfurt,42542,70,0.982,0.15
30334,10,3,Czech republicOstrava,42542,69,0.982,0.15
30335,11,3,Czech republicOstrava,42542,66,0.982,0.15
30336,6,7,GermanyFrankfurt,42542,66,0.982,0.15
30337,6,5,GermanyBerlin,42542,61,0.982,0.15
30338,5,6,GermanyDresden,42542,58,0.982,0.15
30339,4,7,GermanyFrankfurt,42542,56,0.982,0.15
30340,8,7,GermanyFrankfurt,42542,54,0.982,0.15
30341,3,5,GermanyBerlin,42542,54,0.982,0.15
30342,2,7,GermanyFrankfurt,42542,50,0.982,0.15
30343,8,7,GermanyFrankfurt,42542,50,0.982,0.15
30344,9,5,GermanyBerlin,42542,47,0.982,0.15
30345,11,4,GermanyFrankfurt,42542,45,0.982,0.15
30346,10,1,Czech republicPrague,42542,44,0.982,0.15
30347,3,5,GermanyBerlin,42542,41,0.982,0.15
30348,7,5,GermanyBerlin,42542,40,0.982,0.15
30349,3,7,GermanyFrankfurt,42542,38,0.982,0.15
30350,1,5,GermanyBerlin,42542,38,0.982,0.15
30351,8,7,GermanyFrankfurt,42542,29,0.982,0.15
30352,10,5,GermanyBerlin,42542,28,0.982,0.15
30353,10,7,GermanyFrankfurt,42542,24,0.982,0.01
30354,6,5,GermanyBerlin,42542,20,0.982,0.01
30355,1,5,GermanyBerlin,42542,20,0.982,0.01
30356,9,7,GermanyFrankfurt,42542,11,0.982,0.01
30357,2,1,Czech republicPrague,42542,9,0.982,0
30358,5,3,Czech republicBrno,42542,4,0.982,0
30359,7,3,Czech republicOstrava,42543,148,0.982,0.55
30360,8,7,GermanyFrankfurt,42543,144,0.982,0.55
30361,7,1,Czech republicPrague,42543,144,0.982,0.55
30362,4,7,GermanyFrankfurt,42543,127,0.982,0.55
30363,7,1,Czech republicPrague,42543,127,0.982,0.55
30364,7,5,GermanyBerlin,42543,125,0.982,0.55
30365,4,7,GermanyFrankfurt,42543,123,0.982,0.55
30366,6,7,GermanyFrankfurt,42543,116,0.982,0.55
30367,3,5,GermanyBerlin,42543,116,0.982,0.55
30368,9,5,GermanyBerlin,42543,113,0.982,0.55
30369,4,7,GermanyFrankfurt,42543,110,0.982,0.55
30370,9,5,GermanyBerlin,42543,108,0.982,0.55
30371,8,1,Czech republicPrague,42543,107,0.982,0.55
30372,11,6,GermanyDresden,42543,105,0.982,0.55
30373,11,4,GermanyFrankfurt,42543,104,0.982,0.55
30374,5,5,GermanyBerlin,42543,103,0.982,0.55
30375,1,7,GermanyFrankfurt,42543,102,0.982,0.55
30376,8,1,Czech republicPrague,42543,99,0.982,0.4
30377,6,5,GermanyBerlin,42543,98,0.982,0.4
30378,4,7,GermanyFrankfurt,42543,96,0.982,0.4
30379,6,2,DenmarkCopenhagen,42543,86,0.982,0.4
30380,10,7,GermanyFrankfurt,42543,81,0.982,0.4
30381,2,7,GermanyFrankfurt,42543,79,0.982,0.4
30382,6,7,GermanyFrankfurt,42543,78,0.982,0.4
30383,6,5,GermanyBerlin,42543,77,0.982,0.4
30384,10,2,DenmarkCopenhagen,42543,77,0.982,0.4
30385,8,7,GermanyFrankfurt,42543,71,0.982,0.15
30386,9,4,GermanyFrankfurt,42543,65,0.982,0.15
30387,3,7,GermanyFrankfurt,42543,65,0.982,0.15
30388,10,1,Czech republicPrague,42543,62,0.982,0.15
30389,7,6,GermanyDresden,42543,61,0.982,0.15
30390,8,6,GermanyDresden,42543,57,0.982,0.15
30391,5,7,GermanyFrankfurt,42543,51,0.982,0.15
30392,11,4,GermanyFrankfurt,42543,44,0.982,0.15
30393,7,2,DenmarkCopenhagen,42543,44,0.982,0.15
30394,11,2,DenmarkCopenhagen,42543,40,0.982,0.15
30395,9,7,GermanyFrankfurt,42543,34,0.982,0.15
30396,3,5,GermanyBerlin,42543,34,0.982,0.15
30397,5,7,GermanyFrankfurt,42543,31,0.982,0.15
30398,4,5,GermanyBerlin,42543,30,0.982,0.15
30399,6,4,GermanyFrankfurt,42543,23,0.982,0.01
30400,10,1,Czech republicPrague,42543,16,0.982,0.01
30401,7,1,Czech republicPrague,42543,9,0.982,0
30402,8,6,GermanyDresden,42543,5,0.982,0
30403,1,7,GermanyFrankfurt,42543,5,0.982,0
30404,6,5,GermanyBerlin,42544,146,0.981,0.55
30405,1,2,DenmarkCopenhagen,42544,145,0.981,0.55
30406,3,6,GermanyDresden,42544,142,0.981,0.55
30407,8,5,GermanyBerlin,42544,142,0.981,0.55
30408,2,1,Czech republicPrague,42544,139,0.981,0.55
30409,1,1,Czech republicPrague,42544,136,0.981,0.55
30410,11,3,Czech republicOstrava,42544,134,0.981,0.55
30411,2,1,Czech republicPrague,42544,130,0.981,0.55
30412,9,7,GermanyFrankfurt,42544,126,0.981,0.55
30413,3,4,GermanyFrankfurt,42544,116,0.981,0.55
30414,9,6,GermanyDresden,42544,106,0.981,0.55
30415,5,7,GermanyFrankfurt,42544,91,0.981,0.4
30416,7,5,GermanyBerlin,42544,86,0.981,0.4
30417,11,3,Czech republicOstrava,42544,85,0.981,0.4
30418,7,5,GermanyBerlin,42544,84,0.981,0.4
30419,3,5,GermanyBerlin,42544,70,0.981,0.15
30420,4,7,GermanyFrankfurt,42544,67,0.981,0.15
30421,3,5,GermanyBerlin,42544,65,0.981,0.15
30422,2,7,GermanyFrankfurt,42544,65,0.981,0.15
30423,11,5,GermanyBerlin,42544,64,0.981,0.15
30424,4,7,GermanyFrankfurt,42544,63,0.981,0.15
30425,7,1,Czech republicPrague,42544,58,0.981,0.15
30426,7,3,Czech republicOstrava,42544,50,0.981,0.15
30427,5,6,GermanyDresden,42544,49,0.981,0.15
30428,4,7,GermanyFrankfurt,42544,43,0.981,0.15
30429,8,7,GermanyFrankfurt,42544,37,0.981,0.15
30430,4,7,GermanyFrankfurt,42544,25,0.981,0.01
30431,7,7,GermanyFrankfurt,42544,23,0.981,0.01
30432,3,1,Czech republicPrague,42544,22,0.981,0.01
30433,9,5,GermanyBerlin,42544,22,0.981,0.01
30434,2,5,GermanyBerlin,42544,19,0.981,0.01
30435,3,3,Czech republicBrno,42544,19,0.981,0.01
30436,11,5,GermanyBerlin,42544,16,0.981,0.01
30437,2,1,Czech republicPrague,42544,13,0.981,0.01
30438,8,6,GermanyDresden,42544,12,0.981,0.01
30439,4,1,Czech republicPrague,42544,8,0.981,0
30440,3,7,GermanyFrankfurt,42544,4,0.981,0
30441,3,5,GermanyBerlin,42544,2,0.981,0
30442,2,7,GermanyFrankfurt,42544,2,0.981,0
30443,1,7,GermanyFrankfurt,42545,148,0.979,0.55
30444,2,5,GermanyBerlin,42545,147,0.979,0.55
30445,11,7,GermanyFrankfurt,42545,147,0.979,0.55
30446,9,5,GermanyBerlin,42545,143,0.979,0.55
30447,11,5,GermanyBerlin,42545,141,0.979,0.55
30448,6,1,Czech republicPrague,42545,140,0.979,0.55
30449,1,5,GermanyBerlin,42545,138,0.979,0.55
30450,7,5,GermanyBerlin,42545,134,0.979,0.55
30451,6,7,GermanyFrankfurt,42545,129,0.979,0.55
30452,9,5,GermanyBerlin,42545,129,0.979,0.55
30453,11,5,GermanyBerlin,42545,126,0.979,0.55
30454,7,6,GermanyDresden,42545,126,0.979,0.55
30455,8,3,Czech republicOstrava,42545,124,0.979,0.55
30456,5,2,DenmarkCopenhagen,42545,122,0.979,0.55
30457,8,7,GermanyFrankfurt,42545,121,0.979,0.55
30458,3,5,GermanyBerlin,42545,121,0.979,0.55
30459,11,5,GermanyBerlin,42545,121,0.979,0.55
30460,9,5,GermanyBerlin,42545,119,0.979,0.55
30461,3,1,Czech republicPrague,42545,119,0.979,0.55
30462,9,7,GermanyFrankfurt,42545,115,0.979,0.55
30463,10,5,GermanyBerlin,42545,107,0.979,0.55
30464,4,5,GermanyBerlin,42545,98,0.979,0.4
30465,11,5,GermanyBerlin,42545,94,0.979,0.4
30466,9,5,GermanyBerlin,42545,94,0.979,0.4
30467,10,4,GermanyFrankfurt,42545,93,0.979,0.4
30468,4,3,Czech republicBrno,42545,93,0.979,0.4
30469,7,4,GermanyFrankfurt,42545,87,0.979,0.4
30470,11,1,Czech republicPrague,42545,84,0.979,0.4
30471,5,6,GermanyDresden,42545,82,0.979,0.4
30472,9,5,GermanyBerlin,42545,76,0.979,0.4
30473,2,6,GermanyDresden,42545,74,0.979,0.15
30474,6,7,GermanyFrankfurt,42545,72,0.979,0.15
30475,10,5,GermanyBerlin,42545,62,0.979,0.15
30476,6,5,GermanyBerlin,42545,53,0.979,0.15
30477,6,5,GermanyBerlin,42545,52,0.979,0.15
30478,3,7,GermanyFrankfurt,42545,50,0.979,0.15
30479,1,1,Czech republicPrague,42545,38,0.979,0.15
30480,3,6,GermanyDresden,42545,34,0.979,0.15
30481,4,3,Czech republicBrno,42545,32,0.979,0.15
30482,1,5,GermanyBerlin,42545,32,0.979,0.15
30483,8,7,GermanyFrankfurt,42545,29,0.979,0.15
30484,2,7,GermanyFrankfurt,42545,26,0.979,0.15
30485,4,6,GermanyDresden,42545,25,0.979,0.01
30486,10,5,GermanyBerlin,42545,23,0.979,0.01
30487,11,6,GermanyDresden,42545,20,0.979,0.01
30488,7,1,Czech republicPrague,42545,19,0.979,0.01
30489,11,5,GermanyBerlin,42545,12,0.979,0.01
30490,4,3,Czech republicBrno,42545,11,0.979,0.01
30491,10,4,GermanyFrankfurt,42545,7,0.979,0
30492,4,7,GermanyFrankfurt,42545,2,0.979,0
30493,9,5,GermanyBerlin,42545,2,0.979,0
30494,6,3,Czech republicBrno,42546,148,0.974,0.55
30495,7,3,Czech republicOstrava,42546,145,0.974,0.55
30496,2,5,GermanyBerlin,42546,144,0.974,0.55
30497,7,5,GermanyBerlin,42546,142,0.974,0.55
30498,8,2,DenmarkCopenhagen,42546,140,0.974,0.55
30499,5,6,GermanyDresden,42546,133,0.974,0.55
30500,7,5,GermanyBerlin,42546,125,0.974,0.55
30501,2,1,Czech republicPrague,42546,122,0.974,0.55
30502,9,5,GermanyBerlin,42546,121,0.974,0.55
30503,3,5,GermanyBerlin,42546,113,0.974,0.55
30504,5,7,GermanyFrankfurt,42546,108,0.974,0.55
30505,7,5,GermanyBerlin,42546,103,0.974,0.55
30506,4,7,GermanyFrankfurt,42546,103,0.974,0.55
30507,7,5,GermanyBerlin,42546,93,0.974,0.4
30508,7,4,GermanyFrankfurt,42546,87,0.974,0.4
30509,5,5,GermanyBerlin,42546,83,0.974,0.4
30510,11,5,GermanyBerlin,42546,79,0.974,0.4
30511,8,5,GermanyBerlin,42546,72,0.974,0.15
30512,5,7,GermanyFrankfurt,42546,71,0.974,0.15
30513,9,5,GermanyBerlin,42546,70,0.974,0.15
30514,10,7,GermanyFrankfurt,42546,69,0.974,0.15
30515,3,5,GermanyBerlin,42546,68,0.974,0.15
30516,11,4,GermanyFrankfurt,42546,65,0.974,0.15
30517,5,2,DenmarkCopenhagen,42546,43,0.974,0.15
30518,8,7,GermanyFrankfurt,42546,42,0.974,0.15
30519,11,5,GermanyBerlin,42546,27,0.974,0.15
30520,4,5,GermanyBerlin,42546,27,0.974,0.15
30521,10,4,GermanyFrankfurt,42546,25,0.974,0.01
30522,8,7,GermanyFrankfurt,42546,24,0.974,0.01
30523,8,7,GermanyFrankfurt,42546,20,0.974,0.01
30524,1,5,GermanyBerlin,42546,19,0.974,0.01
30525,9,5,GermanyBerlin,42546,14,0.974,0.01
30526,10,7,GermanyFrankfurt,42546,14,0.974,0.01
30527,5,1,Czech republicPrague,42546,10,0.974,0
30528,2,4,GermanyFrankfurt,42546,7,0.974,0
30529,9,5,GermanyBerlin,42546,2,0.974,0
30530,10,2,DenmarkCopenhagen,42546,1,0.974,0
30531,7,5,GermanyBerlin,42548,150,0.978,0.55
30532,9,6,GermanyDresden,42548,146,0.978,0.55
30533,1,5,GermanyBerlin,42548,140,0.978,0.55
30534,10,4,GermanyFrankfurt,42548,136,0.978,0.55
30535,11,5,GermanyBerlin,42548,131,0.978,0.55
30536,8,1,Czech republicPrague,42548,130,0.978,0.55
30537,8,6,GermanyDresden,42548,122,0.978,0.55
30538,7,7,GermanyFrankfurt,42548,120,0.978,0.55
30539,3,5,GermanyBerlin,42548,120,0.978,0.55
30540,1,5,GermanyBerlin,42548,120,0.978,0.55
30541,10,6,GermanyDresden,42548,118,0.978,0.55
30542,8,5,GermanyBerlin,42548,118,0.978,0.55
30543,11,2,DenmarkCopenhagen,42548,115,0.978,0.55
30544,6,5,GermanyBerlin,42548,111,0.978,0.55
30545,2,7,GermanyFrankfurt,42548,110,0.978,0.55
30546,3,2,DenmarkCopenhagen,42548,106,0.978,0.55
30547,6,5,GermanyBerlin,42548,106,0.978,0.55
30548,4,1,Czech republicPrague,42548,104,0.978,0.55
30549,8,3,Czech republicOstrava,42548,104,0.978,0.55
30550,2,5,GermanyBerlin,42548,102,0.978,0.55
30551,9,5,GermanyBerlin,42548,99,0.978,0.4
30552,3,7,GermanyFrankfurt,42548,96,0.978,0.4
30553,8,5,GermanyBerlin,42548,90,0.978,0.4
30554,2,5,GermanyBerlin,42548,89,0.978,0.4
30555,4,5,GermanyBerlin,42548,88,0.978,0.4
30556,10,5,GermanyBerlin,42548,82,0.978,0.4
30557,9,3,Czech republicOstrava,42548,82,0.978,0.4
30558,5,5,GermanyBerlin,42548,81,0.978,0.4
30559,5,2,DenmarkCopenhagen,42548,74,0.978,0.15
30560,5,5,GermanyBerlin,42548,71,0.978,0.15
30561,8,7,GermanyFrankfurt,42548,68,0.978,0.15
30562,8,3,Czech republicOstrava,42548,55,0.978,0.15
30563,4,1,Czech republicPrague,42548,54,0.978,0.15
30564,6,2,DenmarkCopenhagen,42548,53,0.978,0.15
30565,8,6,GermanyDresden,42548,52,0.978,0.15
30566,11,3,Czech republicOstrava,42548,51,0.978,0.15
30567,11,4,GermanyFrankfurt,42548,45,0.978,0.15
30568,9,6,GermanyDresden,42548,42,0.978,0.15
30569,8,5,GermanyBerlin,42548,42,0.978,0.15
30570,9,6,GermanyDresden,42548,37,0.978,0.15
30571,2,6,GermanyDresden,42548,36,0.978,0.15
30572,7,5,GermanyBerlin,42548,30,0.978,0.15
30573,10,5,GermanyBerlin,42548,29,0.978,0.15
30574,7,3,Czech republicOstrava,42548,29,0.978,0.15
30575,1,5,GermanyBerlin,42548,14,0.978,0.01
30576,7,5,GermanyBerlin,42548,14,0.978,0.01
30577,9,5,GermanyBerlin,42548,12,0.978,0.01
30578,9,7,GermanyFrankfurt,42548,11,0.978,0.01
30579,8,7,GermanyFrankfurt,42548,6,0.978,0
30580,11,1,Czech republicPrague,42548,6,0.978,0
30581,3,1,Czech republicPrague,42548,5,0.978,0
30582,8,3,Czech republicOstrava,42549,149,0.977,0.55
30583,8,6,GermanyDresden,42549,145,0.977,0.55
30584,11,5,GermanyBerlin,42549,139,0.977,0.55
30585,10,5,GermanyBerlin,42549,136,0.977,0.55
30586,11,6,GermanyDresden,42549,136,0.977,0.55
30587,4,5,GermanyBerlin,42549,129,0.977,0.55
30588,7,1,Czech republicPrague,42549,124,0.977,0.55
30589,7,7,GermanyFrankfurt,42549,117,0.977,0.55
30590,3,5,GermanyBerlin,42549,115,0.977,0.55
30591,11,7,GermanyFrankfurt,42549,115,0.977,0.55
30592,5,5,GermanyBerlin,42549,112,0.977,0.55
30593,2,7,GermanyFrankfurt,42549,110,0.977,0.55
30594,6,5,GermanyBerlin,42549,110,0.977,0.55
30595,1,4,GermanyFrankfurt,42549,109,0.977,0.55
30596,9,7,GermanyFrankfurt,42549,109,0.977,0.55
30597,4,3,Czech republicBrno,42549,109,0.977,0.55
30598,8,5,GermanyBerlin,42549,107,0.977,0.55
30599,2,4,GermanyFrankfurt,42549,106,0.977,0.55
30600,4,5,GermanyBerlin,42549,99,0.977,0.4
30601,2,6,GermanyDresden,42549,95,0.977,0.4
30602,1,5,GermanyBerlin,42549,95,0.977,0.4
30603,8,1,Czech republicPrague,42549,93,0.977,0.4
30604,10,5,GermanyBerlin,42549,91,0.977,0.4
30605,4,1,Czech republicPrague,42549,87,0.977,0.4
30606,9,5,GermanyBerlin,42549,81,0.977,0.4
30607,11,4,GermanyFrankfurt,42549,76,0.977,0.4
30608,6,4,GermanyFrankfurt,42549,76,0.977,0.4
30609,10,7,GermanyFrankfurt,42549,70,0.977,0.15
30610,5,5,GermanyBerlin,42549,69,0.977,0.15
30611,11,1,Czech republicPrague,42549,67,0.977,0.15
30612,2,5,GermanyBerlin,42549,66,0.977,0.15
30613,2,2,DenmarkCopenhagen,42549,64,0.977,0.15
30614,10,3,Czech republicOstrava,42549,43,0.977,0.15
30615,7,5,GermanyBerlin,42549,41,0.977,0.15
30616,9,7,GermanyFrankfurt,42549,40,0.977,0.15
30617,5,4,GermanyFrankfurt,42549,39,0.977,0.15
30618,4,5,GermanyBerlin,42549,33,0.977,0.15
30619,5,5,GermanyBerlin,42549,29,0.977,0.15
30620,2,1,Czech republicPrague,42549,26,0.977,0.15
30621,1,2,DenmarkCopenhagen,42549,26,0.977,0.15
30622,7,5,GermanyBerlin,42549,25,0.977,0.01
30623,5,5,GermanyBerlin,42549,22,0.977,0.01
30624,8,4,GermanyFrankfurt,42549,22,0.977,0.01
30625,4,2,DenmarkCopenhagen,42549,19,0.977,0.01
30626,3,4,GermanyFrankfurt,42549,16,0.977,0.01
30627,6,7,GermanyFrankfurt,42549,11,0.977,0.01
30628,4,7,GermanyFrankfurt,42549,4,0.977,0
30629,5,7,GermanyFrankfurt,42550,148,0.973,0.55
30630,3,5,GermanyBerlin,42550,147,0.973,0.55
30631,9,7,GermanyFrankfurt,42550,145,0.973,0.55
30632,3,7,GermanyFrankfurt,42550,142,0.973,0.55
30633,6,5,GermanyBerlin,42550,128,0.973,0.55
30634,10,5,GermanyBerlin,42550,127,0.973,0.55
30635,8,6,GermanyDresden,42550,125,0.973,0.55
30636,9,7,GermanyFrankfurt,42550,125,0.973,0.55
30637,6,5,GermanyBerlin,42550,123,0.973,0.55
30638,7,2,DenmarkCopenhagen,42550,120,0.973,0.55
30639,1,1,Czech republicPrague,42550,119,0.973,0.55
30640,5,7,GermanyFrankfurt,42550,117,0.973,0.55
30641,6,7,GermanyFrankfurt,42550,115,0.973,0.55
30642,2,5,GermanyBerlin,42550,115,0.973,0.55
30643,7,5,GermanyBerlin,42550,109,0.973,0.55
30644,2,5,GermanyBerlin,42550,106,0.973,0.55
30645,9,5,GermanyBerlin,42550,95,0.973,0.4
30646,11,5,GermanyBerlin,42550,91,0.973,0.4
30647,6,7,GermanyFrankfurt,42550,90,0.973,0.4
30648,1,7,GermanyFrankfurt,42550,87,0.973,0.4
30649,3,5,GermanyBerlin,42550,85,0.973,0.4
30650,11,3,Czech republicOstrava,42550,81,0.973,0.4
30651,2,6,GermanyDresden,42550,79,0.973,0.4
30652,2,6,GermanyDresden,42550,60,0.973,0.15
30653,10,3,Czech republicOstrava,42550,59,0.973,0.15
30654,6,7,GermanyFrankfurt,42550,53,0.973,0.15
30655,1,2,DenmarkCopenhagen,42550,51,0.973,0.15
30656,4,5,GermanyBerlin,42550,50,0.973,0.15
30657,1,2,DenmarkCopenhagen,42550,49,0.973,0.15
30658,5,3,Czech republicBrno,42550,46,0.973,0.15
30659,3,5,GermanyBerlin,42550,41,0.973,0.15
30660,8,1,Czech republicPrague,42550,34,0.973,0.15
30661,1,5,GermanyBerlin,42550,31,0.973,0.15
30662,3,7,GermanyFrankfurt,42550,31,0.973,0.15
30663,6,7,GermanyFrankfurt,42550,29,0.973,0.15
30664,3,3,Czech republicBrno,42550,24,0.973,0.01
30665,3,5,GermanyBerlin,42550,20,0.973,0.01
30666,4,7,GermanyFrankfurt,42550,19,0.973,0.01
30667,5,5,GermanyBerlin,42550,16,0.973,0.01
30668,7,6,GermanyDresden,42550,15,0.973,0.01
30669,1,6,GermanyDresden,42550,5,0.973,0
30670,11,2,DenmarkCopenhagen,42551,148,0.978,0.55
30671,6,3,Czech republicBrno,42551,145,0.978,0.55
30672,3,7,GermanyFrankfurt,42551,140,0.978,0.55
30673,9,7,GermanyFrankfurt,42551,139,0.978,0.55
30674,2,5,GermanyBerlin,42551,136,0.978,0.55
30675,8,5,GermanyBerlin,42551,133,0.978,0.55
30676,7,7,GermanyFrankfurt,42551,133,0.978,0.55
30677,3,4,GermanyFrankfurt,42551,133,0.978,0.55
30678,3,2,DenmarkCopenhagen,42551,132,0.978,0.55
30679,1,5,GermanyBerlin,42551,131,0.978,0.55
30680,10,7,GermanyFrankfurt,42551,131,0.978,0.55
30681,10,5,GermanyBerlin,42551,125,0.978,0.55
30682,5,5,GermanyBerlin,42551,117,0.978,0.55
30683,5,5,GermanyBerlin,42551,115,0.978,0.55
30684,9,5,GermanyBerlin,42551,115,0.978,0.55
30685,4,5,GermanyBerlin,42551,108,0.978,0.55
30686,2,3,Czech republicBrno,42551,107,0.978,0.55
30687,5,7,GermanyFrankfurt,42551,106,0.978,0.55
30688,11,7,GermanyFrankfurt,42551,101,0.978,0.55
30689,3,7,GermanyFrankfurt,42551,88,0.978,0.4
30690,4,5,GermanyBerlin,42551,80,0.978,0.4
30691,2,5,GermanyBerlin,42551,75,0.978,0.15
30692,11,7,GermanyFrankfurt,42551,73,0.978,0.15
30693,5,5,GermanyBerlin,42551,70,0.978,0.15
30694,1,5,GermanyBerlin,42551,70,0.978,0.15
30695,3,5,GermanyBerlin,42551,67,0.978,0.15
30696,6,5,GermanyBerlin,42551,67,0.978,0.15
30697,1,2,DenmarkCopenhagen,42551,61,0.978,0.15
30698,8,7,GermanyFrankfurt,42551,58,0.978,0.15
30699,1,5,GermanyBerlin,42551,54,0.978,0.15
30700,1,1,Czech republicPrague,42551,52,0.978,0.15
30701,6,4,GermanyFrankfurt,42551,51,0.978,0.15
30702,10,2,DenmarkCopenhagen,42551,41,0.978,0.15
30703,5,1,Czech republicPrague,42551,40,0.978,0.15
30704,10,2,DenmarkCopenhagen,42551,35,0.978,0.15
30705,10,6,GermanyDresden,42551,33,0.978,0.15
30706,9,5,GermanyBerlin,42551,29,0.978,0.15
30707,2,7,GermanyFrankfurt,42551,27,0.978,0.15
30708,3,5,GermanyBerlin,42551,24,0.978,0.01
30709,8,4,GermanyFrankfurt,42551,16,0.978,0.01
30710,11,5,GermanyBerlin,42551,15,0.978,0.01
30711,8,5,GermanyBerlin,42551,13,0.978,0.01
30712,4,7,GermanyFrankfurt,42551,8,0.978,0
30713,8,7,GermanyFrankfurt,42551,8,0.978,0
30714,5,7,GermanyFrankfurt,42551,3,0.978,0
30715,10,7,GermanyFrankfurt,42551,2,0.978,0
30716,11,7,GermanyFrankfurt,42552,147,0.975,0.55
30717,5,2,DenmarkCopenhagen,42552,142,0.975,0.55
30718,10,7,GermanyFrankfurt,42552,140,0.975,0.55
30719,10,5,GermanyBerlin,42552,139,0.975,0.55
30720,6,7,GermanyFrankfurt,42552,134,0.975,0.55
30721,10,5,GermanyBerlin,42552,133,0.975,0.55
30722,5,3,Czech republicBrno,42552,123,0.975,0.55
30723,2,5,GermanyBerlin,42552,123,0.975,0.55
30724,2,4,GermanyFrankfurt,42552,118,0.975,0.55
30725,7,5,GermanyBerlin,42552,118,0.975,0.55
30726,5,7,GermanyFrankfurt,42552,112,0.975,0.55
30727,7,6,GermanyDresden,42552,107,0.975,0.55
30728,3,4,GermanyFrankfurt,42552,90,0.975,0.4
30729,10,5,GermanyBerlin,42552,89,0.975,0.4
30730,2,1,Czech republicPrague,42552,89,0.975,0.4
30731,11,7,GermanyFrankfurt,42552,89,0.975,0.4
30732,1,5,GermanyBerlin,42552,86,0.975,0.4
30733,8,1,Czech republicPrague,42552,83,0.975,0.4
30734,1,5,GermanyBerlin,42552,82,0.975,0.4
30735,10,5,GermanyBerlin,42552,75,0.975,0.15
30736,6,5,GermanyBerlin,42552,64,0.975,0.15
30737,3,4,GermanyFrankfurt,42552,64,0.975,0.15
30738,8,4,GermanyFrankfurt,42552,63,0.975,0.15
30739,1,1,Czech republicPrague,42552,61,0.975,0.15
30740,1,7,GermanyFrankfurt,42552,56,0.975,0.15
30741,6,5,GermanyBerlin,42552,53,0.975,0.15
30742,3,5,GermanyBerlin,42552,53,0.975,0.15
30743,8,1,Czech republicPrague,42552,52,0.975,0.15
30744,3,7,GermanyFrankfurt,42552,52,0.975,0.15
30745,11,7,GermanyFrankfurt,42552,46,0.975,0.15
30746,9,7,GermanyFrankfurt,42552,45,0.975,0.15
30747,11,6,GermanyDresden,42552,41,0.975,0.15
30748,3,3,Czech republicBrno,42552,40,0.975,0.15
30749,4,5,GermanyBerlin,42552,36,0.975,0.15
30750,2,5,GermanyBerlin,42552,27,0.975,0.15
30751,7,5,GermanyBerlin,42552,25,0.975,0.01
30752,8,5,GermanyBerlin,42552,25,0.975,0.01
30753,8,5,GermanyBerlin,42552,22,0.975,0.01
30754,4,1,Czech republicPrague,42552,21,0.975,0.01
30755,8,5,GermanyBerlin,42552,18,0.975,0.01
30756,5,7,GermanyFrankfurt,42552,17,0.975,0.01
30757,6,7,GermanyFrankfurt,42552,15,0.975,0.01
30758,11,5,GermanyBerlin,42552,14,0.975,0.01
30759,1,3,Czech republicBrno,42552,13,0.975,0.01
30760,1,2,DenmarkCopenhagen,42552,12,0.975,0.01
30761,4,5,GermanyBerlin,42552,6,0.975,0
30762,9,7,GermanyFrankfurt,42552,1,0.975,0
30763,4,2,DenmarkCopenhagen,42553,150,0.978,0.55
30764,10,1,Czech republicPrague,42553,145,0.978,0.55
30765,5,1,Czech republicPrague,42553,144,0.978,0.55
30766,2,3,Czech republicBrno,42553,143,0.978,0.55
30767,4,5,GermanyBerlin,42553,139,0.978,0.55
30768,4,6,GermanyDresden,42553,138,0.978,0.55
30769,7,7,GermanyFrankfurt,42553,137,0.978,0.55
30770,6,7,GermanyFrankfurt,42553,130,0.978,0.55
30771,5,5,GermanyBerlin,42553,130,0.978,0.55
30772,9,5,GermanyBerlin,42553,115,0.978,0.55
30773,6,6,GermanyDresden,42553,112,0.978,0.55
30774,6,6,GermanyDresden,42553,108,0.978,0.55
30775,4,2,DenmarkCopenhagen,42553,103,0.978,0.55
30776,11,5,GermanyBerlin,42553,101,0.978,0.55
30777,9,5,GermanyBerlin,42553,89,0.978,0.4
30778,11,4,GermanyFrankfurt,42553,85,0.978,0.4
