fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
46933,1,1,Czech republicPrague,43043,107,0.993,0.5
46934,8,7,GermanyFrankfurt,43046,41,0.993,0.25
46935,4,6,GermanyDresden,42771,48,0.97,0.25
46936,3,5,GermanyBerlin,42804,71,0.964,0.35
46937,2,6,GermanyDresden,42849,38,0.975,0.25
46938,1,5,GermanyBerlin,42942,36,0.98,0.25
46939,1,2,DenmarkCopenhagen,42807,29,0.972,0.25
46940,10,1,Czech republicPrague,42754,82,0.967,0.4
46941,9,2,DenmarkCopenhagen,43066,71,0.996,0.35
46942,1,6,GermanyDresden,42866,173,0.977,0.55
46943,6,1,Czech republicPrague,42867,76,0.972,0.4
46944,10,7,GermanyFrankfurt,42870,44,0.971,0.25
46945,4,4,GermanyFrankfurt,42808,79,0.964,0.4
46946,6,5,GermanyBerlin,43052,75,0.995,0.4
46947,3,2,DenmarkCopenhagen,42775,41,0.96,0.25
46948,9,5,GermanyBerlin,42894,132,0.978,0.5
46949,2,7,GermanyFrankfurt,42757,42,0.967,0.25
46950,11,1,Czech republicPrague,42979,60,0.987,0.35
46951,9,7,GermanyFrankfurt,42878,58,0.977,0.35
46952,4,4,GermanyFrankfurt,42887,108,0.974,0.5
46953,10,3,Czech republicOstrava,42781,114,0.96,0.5
46954,2,5,GermanyBerlin,42975,27,0.984,0.25
46955,2,6,GermanyDresden,42894,114,0.978,0.5
46956,4,7,GermanyFrankfurt,43000,40,0.989,0.25
46957,4,1,Czech republicPrague,42838,198,0.973,0.6
46958,4,1,Czech republicPrague,42990,49,0.987,0.25
46959,3,7,GermanyFrankfurt,42901,72,0.978,0.35
46960,5,4,GermanyFrankfurt,43055,98,0.994,0.4
46961,6,7,GermanyFrankfurt,42753,69,0.966,0.35
46962,3,4,GermanyFrankfurt,42982,50,0.989,0.35
46963,3,3,Czech republicBrno,43086,32,0.998,0.25
46964,7,7,GermanyFrankfurt,43042,53,0.994,0.35
46965,2,6,GermanyDresden,43063,73,0.996,0.35
46966,3,5,GermanyBerlin,43043,53,0.993,0.35
46967,7,1,Czech republicPrague,42830,76,0.968,0.4
46968,2,2,DenmarkCopenhagen,42938,47,0.984,0.25
46969,8,6,GermanyDresden,42997,48,0.987,0.25
46970,1,5,GermanyBerlin,43047,46,0.993,0.25
46971,10,2,DenmarkCopenhagen,42907,177,0.98,0.6
46972,9,1,Czech republicPrague,43010,72,0.99,0.35
46973,6,6,GermanyDresden,42989,100,0.987,0.5
46974,1,2,DenmarkCopenhagen,43037,42,0.993,0.25
46975,7,3,Czech republicOstrava,43041,29,0.994,0.25
46976,8,6,GermanyDresden,42991,36,0.99,0.25
46977,10,4,GermanyFrankfurt,42788,79,0.96,0.4
46978,11,1,Czech republicPrague,42827,128,0.974,0.5
46979,9,4,GermanyFrankfurt,42923,45,0.984,0.25
46980,10,4,GermanyFrankfurt,42748,69,0.955,0.35
46981,6,6,GermanyDresden,42785,118,0.968,0.5
46982,4,5,GermanyBerlin,42850,45,0.975,0.25
46983,3,1,Czech republicPrague,43059,79,0.995,0.4
46984,3,3,Czech republicBrno,42842,193,0.974,0.6
46985,2,3,Czech republicBrno,42997,91,0.987,0.4
46986,11,2,DenmarkCopenhagen,42797,82,0.972,0.4
46987,5,1,Czech republicPrague,42996,21,0.99,0.2
46988,4,1,Czech republicPrague,42778,38,0.962,0.25
46989,3,5,GermanyBerlin,42793,70,0.969,0.35
46990,3,1,Czech republicPrague,42980,83,0.986,0.4
46991,1,2,DenmarkCopenhagen,42786,82,0.971,0.4
46992,3,5,GermanyBerlin,42745,57,0.962,0.35
46993,8,2,DenmarkCopenhagen,42806,102,0.969,0.5
46994,4,4,GermanyFrankfurt,42934,33,0.98,0.25
46995,9,3,Czech republicOstrava,42838,151,0.973,0.55
46996,6,4,GermanyFrankfurt,42949,65,0.985,0.35
46997,6,3,Czech republicBrno,43019,67,0.99,0.35
46998,7,5,GermanyBerlin,43009,93,0.99,0.4
46999,10,1,Czech republicPrague,42853,79,0.973,0.4
47000,11,3,Czech republicOstrava,42990,150,0.987,0.55
47001,1,5,GermanyBerlin,42747,177,0.962,0.6
47002,3,6,GermanyDresden,42837,25,0.971,0.25
47003,8,5,GermanyBerlin,42899,47,0.976,0.25
47004,10,1,Czech republicPrague,42874,37,0.976,0.25
47005,9,2,DenmarkCopenhagen,42883,102,0.972,0.5
47006,1,4,GermanyFrankfurt,42823,31,0.97,0.25
47007,5,2,DenmarkCopenhagen,42771,43,0.97,0.25
47008,10,4,GermanyFrankfurt,43077,57,0.997,0.35
47009,11,5,GermanyBerlin,43074,39,0.997,0.25
47010,5,3,Czech republicBrno,42929,28,0.979,0.25
47011,1,1,Czech republicPrague,42966,94,0.985,0.4
47012,5,5,GermanyBerlin,42809,159,0.972,0.55
47013,7,2,DenmarkCopenhagen,43022,58,0.991,0.35
47014,6,5,GermanyBerlin,43053,165,0.994,0.55
47015,6,2,DenmarkCopenhagen,42774,22,0.96,0.2
47016,4,2,DenmarkCopenhagen,42807,91,0.972,0.4
47017,4,4,GermanyFrankfurt,42921,79,0.984,0.4
47018,4,5,GermanyBerlin,43007,39,0.989,0.25
47019,6,6,GermanyDresden,43039,119,0.993,0.5
47020,3,4,GermanyFrankfurt,42936,24,0.984,0.2
47021,6,1,Czech republicPrague,42987,87,0.989,0.4
47022,4,6,GermanyDresden,42936,37,0.984,0.25
47023,4,6,GermanyDresden,42837,75,0.971,0.4
47024,1,7,GermanyFrankfurt,42848,36,0.973,0.25
47025,2,3,Czech republicBrno,42842,45,0.974,0.25
47026,1,6,GermanyDresden,42784,20,0.969,0.2
47027,1,6,GermanyDresden,42923,4,0.984,0
47028,9,3,Czech republicOstrava,42973,146,0.984,0.5
47029,11,4,GermanyFrankfurt,42829,87,0.97,0.4
47030,5,5,GermanyBerlin,42957,73,0.986,0.35
47031,7,1,Czech republicPrague,42859,65,0.973,0.35
47032,10,2,DenmarkCopenhagen,43009,62,0.99,0.35
47033,4,1,Czech republicPrague,42956,50,0.984,0.35
47034,4,3,Czech republicBrno,42831,93,0.969,0.4
47035,5,3,Czech republicBrno,42966,159,0.985,0.55
47036,9,1,Czech republicPrague,42792,46,0.962,0.25
47037,5,1,Czech republicPrague,42921,87,0.984,0.4
47038,10,1,Czech republicPrague,42794,43,0.97,0.25
47039,3,6,GermanyDresden,42978,52,0.985,0.35
47040,7,2,DenmarkCopenhagen,42857,93,0.969,0.4
47041,10,7,GermanyFrankfurt,42739,99,0.955,0.4
47042,1,7,GermanyFrankfurt,42943,81,0.982,0.4
47043,5,7,GermanyFrankfurt,43005,75,0.989,0.4
47044,3,7,GermanyFrankfurt,43083,46,0.998,0.25
47045,6,7,GermanyFrankfurt,42762,136,0.966,0.5
47046,11,7,GermanyFrankfurt,42748,26,0.955,0.25
47047,11,5,GermanyBerlin,43010,89,0.99,0.4
47048,8,3,Czech republicOstrava,42779,49,0.965,0.25
47049,7,1,Czech republicPrague,43049,124,0.994,0.5
47050,7,2,DenmarkCopenhagen,42958,85,0.986,0.4
47051,10,4,GermanyFrankfurt,42921,79,0.984,0.4
47052,6,5,GermanyBerlin,42949,176,0.985,0.6
47053,1,5,GermanyBerlin,42840,42,0.974,0.25
47054,9,1,Czech republicPrague,42885,62,0.975,0.35
47055,11,4,GermanyFrankfurt,42858,86,0.972,0.4
47056,2,2,DenmarkCopenhagen,42876,72,0.974,0.35
47057,6,2,DenmarkCopenhagen,43031,28,0.993,0.25
47058,2,1,Czech republicPrague,42969,72,0.984,0.35
47059,6,5,GermanyBerlin,42925,79,0.981,0.4
47060,5,1,Czech republicPrague,42877,83,0.975,0.4
47061,11,4,GermanyFrankfurt,42788,95,0.96,0.4
47062,9,7,GermanyFrankfurt,42996,72,0.99,0.35
47063,6,2,DenmarkCopenhagen,42886,59,0.974,0.35
47064,5,6,GermanyDresden,42777,36,0.96,0.25
47065,8,4,GermanyFrankfurt,42756,120,0.964,0.5
47066,4,2,DenmarkCopenhagen,42774,91,0.96,0.4
47067,7,5,GermanyBerlin,42837,35,0.971,0.25
47068,4,2,DenmarkCopenhagen,42816,51,0.971,0.35
47069,8,4,GermanyFrankfurt,42898,74,0.981,0.35
47070,2,5,GermanyBerlin,43017,94,0.992,0.4
47071,9,5,GermanyBerlin,43078,39,0.997,0.25
47072,7,6,GermanyDresden,43067,195,0.996,0.6
47073,11,5,GermanyBerlin,43000,39,0.989,0.25
47074,1,1,Czech republicPrague,43017,37,0.992,0.25
47075,11,7,GermanyFrankfurt,42855,173,0.974,0.55
47076,6,7,GermanyFrankfurt,42916,28,0.978,0.25
47077,1,7,GermanyFrankfurt,43029,181,0.991,0.6
47078,2,4,GermanyFrankfurt,43048,66,0.994,0.35
47079,8,1,Czech republicPrague,42947,74,0.982,0.35
47080,10,7,GermanyFrankfurt,43072,29,0.997,0.25
47081,5,3,Czech republicBrno,42801,90,0.97,0.4
47082,8,1,Czech republicPrague,42852,54,0.976,0.35
47083,2,7,GermanyFrankfurt,43062,76,0.996,0.4
47084,8,5,GermanyBerlin,42761,85,0.967,0.4
47085,8,6,GermanyDresden,42864,87,0.973,0.4
47086,3,4,GermanyFrankfurt,43002,102,0.99,0.5
47087,8,3,Czech republicOstrava,42857,103,0.969,0.5
47088,6,7,GermanyFrankfurt,42979,193,0.987,0.6
47089,1,6,GermanyDresden,43047,105,0.993,0.5
47090,7,1,Czech republicPrague,42806,58,0.969,0.35
47091,2,5,GermanyBerlin,42868,90,0.978,0.4
47092,11,2,DenmarkCopenhagen,42848,44,0.973,0.25
47093,1,1,Czech republicPrague,42918,70,0.982,0.35
47094,8,5,GermanyBerlin,43002,88,0.99,0.4
47095,7,1,Czech republicPrague,42783,91,0.965,0.4
47096,6,4,GermanyFrankfurt,42849,77,0.975,0.4
47097,10,5,GermanyBerlin,42933,71,0.983,0.35
47098,2,2,DenmarkCopenhagen,42746,67,0.967,0.35
47099,9,1,Czech republicPrague,42976,139,0.988,0.5
47100,5,5,GermanyBerlin,42744,38,0.956,0.25
47101,5,4,GermanyFrankfurt,42920,74,0.98,0.35
47102,2,7,GermanyFrankfurt,42927,63,0.981,0.35
47103,7,5,GermanyBerlin,42776,69,0.962,0.35
47104,11,1,Czech republicPrague,42953,30,0.982,0.25
47105,1,5,GermanyBerlin,42832,194,0.971,0.6
47106,8,5,GermanyBerlin,42803,42,0.968,0.25
47107,7,7,GermanyFrankfurt,43024,52,0.992,0.35
47108,7,2,DenmarkCopenhagen,42774,87,0.96,0.4
47109,4,4,GermanyFrankfurt,42785,31,0.968,0.25
47110,10,5,GermanyBerlin,42893,147,0.977,0.5
47111,2,7,GermanyFrankfurt,43078,148,0.997,0.5
47112,10,7,GermanyFrankfurt,42745,77,0.962,0.4
47113,8,6,GermanyDresden,42742,49,0.961,0.25
47114,4,1,Czech republicPrague,42823,53,0.97,0.35
47115,9,1,Czech republicPrague,43025,10,0.991,0.05
47116,3,1,Czech republicPrague,42738,44,0.966,0.25
47117,8,4,GermanyFrankfurt,42803,29,0.968,0.25
47118,2,4,GermanyFrankfurt,43064,62,0.995,0.35
47119,11,4,GermanyFrankfurt,43044,62,0.994,0.35
47120,9,7,GermanyFrankfurt,43088,46,0.998,0.25
47121,1,2,DenmarkCopenhagen,42772,61,0.961,0.35
47122,5,7,GermanyFrankfurt,43031,190,0.993,0.6
47123,3,5,GermanyBerlin,42976,45,0.988,0.25
47124,3,2,DenmarkCopenhagen,42775,124,0.96,0.5
47125,8,3,Czech republicOstrava,42888,94,0.974,0.4
47126,9,6,GermanyDresden,42795,84,0.967,0.4
47127,10,5,GermanyBerlin,42903,50,0.981,0.35
47128,3,2,DenmarkCopenhagen,42792,75,0.962,0.4
47129,6,7,GermanyFrankfurt,43016,33,0.991,0.25
47130,4,7,GermanyFrankfurt,42812,68,0.97,0.35
47131,10,3,Czech republicOstrava,43060,29,0.995,0.25
47132,5,4,GermanyFrankfurt,42739,31,0.955,0.25
47133,2,3,Czech republicBrno,43040,124,0.992,0.5
47134,1,3,Czech republicBrno,42875,32,0.976,0.25
47135,11,2,DenmarkCopenhagen,42754,34,0.967,0.25
47136,7,4,GermanyFrankfurt,42756,38,0.964,0.25
47137,2,1,Czech republicPrague,43005,20,0.989,0.2
47138,3,5,GermanyBerlin,43099,89,0.999,0.4
47139,11,7,GermanyFrankfurt,42939,80,0.983,0.4
47140,7,6,GermanyDresden,42972,43,0.985,0.25
47141,1,3,Czech republicBrno,42944,62,0.98,0.35
47142,6,4,GermanyFrankfurt,42791,27,0.964,0.25
47143,7,7,GermanyFrankfurt,42949,161,0.985,0.55
47144,10,7,GermanyFrankfurt,42942,67,0.98,0.35
47145,11,2,DenmarkCopenhagen,42994,22,0.989,0.2
47146,1,5,GermanyBerlin,43048,93,0.994,0.4
47147,7,4,GermanyFrankfurt,42881,52,0.979,0.35
47148,10,4,GermanyFrankfurt,43012,46,0.99,0.25
47149,7,3,Czech republicOstrava,42858,88,0.972,0.4
47150,8,5,GermanyBerlin,42840,107,0.974,0.5
47151,9,3,Czech republicOstrava,42913,44,0.98,0.25
47152,8,2,DenmarkCopenhagen,42877,200,0.975,0.6
47153,4,3,Czech republicBrno,43042,181,0.994,0.6
47154,2,4,GermanyFrankfurt,42900,32,0.98,0.25
47155,11,3,Czech republicOstrava,42806,78,0.969,0.4
47156,8,2,DenmarkCopenhagen,42960,82,0.982,0.4
47157,11,1,Czech republicPrague,42932,63,0.982,0.35
47158,11,4,GermanyFrankfurt,42746,86,0.967,0.4
47159,7,7,GermanyFrankfurt,42798,141,0.964,0.5
47160,5,3,Czech republicBrno,42991,105,0.99,0.5
47161,11,2,DenmarkCopenhagen,42870,46,0.971,0.25
47162,5,1,Czech republicPrague,42807,2,0.972,0
47163,7,5,GermanyBerlin,43094,45,0.999,0.25
47164,6,5,GermanyBerlin,42775,171,0.96,0.55
47165,9,6,GermanyDresden,42903,156,0.981,0.55
47166,2,1,Czech republicPrague,42826,37,0.971,0.25
47167,7,2,DenmarkCopenhagen,42806,57,0.969,0.35
47168,8,6,GermanyDresden,42925,58,0.981,0.35
47169,10,3,Czech republicOstrava,43049,48,0.994,0.25
47170,9,1,Czech republicPrague,43023,88,0.992,0.4
47171,3,3,Czech republicBrno,43015,31,0.991,0.25
47172,9,2,DenmarkCopenhagen,42814,50,0.968,0.35
47173,5,7,GermanyFrankfurt,42864,54,0.973,0.35
47174,3,3,Czech republicBrno,42975,86,0.984,0.4
47175,6,2,DenmarkCopenhagen,42903,38,0.981,0.25
47176,6,6,GermanyDresden,43018,69,0.989,0.35
47177,10,5,GermanyBerlin,43062,67,0.996,0.35
47178,10,4,GermanyFrankfurt,43082,41,0.998,0.25
47179,4,7,GermanyFrankfurt,42879,47,0.973,0.25
47180,2,2,DenmarkCopenhagen,42908,95,0.98,0.4
47181,11,5,GermanyBerlin,42888,45,0.974,0.25
47182,8,1,Czech republicPrague,43051,79,0.995,0.4
47183,3,4,GermanyFrankfurt,43049,70,0.994,0.35
47184,10,6,GermanyDresden,42766,32,0.959,0.25
47185,3,7,GermanyFrankfurt,43040,120,0.992,0.5
47186,2,6,GermanyDresden,42783,48,0.965,0.25
47187,2,3,Czech republicBrno,43083,43,0.998,0.25
47188,8,3,Czech republicOstrava,42827,67,0.974,0.35
47189,1,3,Czech republicBrno,42852,192,0.976,0.6
47190,2,6,GermanyDresden,42902,71,0.982,0.35
47191,6,4,GermanyFrankfurt,42963,78,0.986,0.4
47192,9,7,GermanyFrankfurt,42769,59,0.963,0.35
47193,11,6,GermanyDresden,42775,149,0.96,0.5
47194,11,1,Czech republicPrague,42852,48,0.976,0.25
47195,2,4,GermanyFrankfurt,43014,124,0.99,0.5
47196,6,7,GermanyFrankfurt,42803,92,0.968,0.4
47197,10,1,Czech republicPrague,43060,27,0.995,0.25
47198,7,5,GermanyBerlin,42919,55,0.982,0.35
47199,7,3,Czech republicOstrava,42996,44,0.99,0.25
47200,3,5,GermanyBerlin,42991,26,0.99,0.25
47201,4,2,DenmarkCopenhagen,43066,141,0.996,0.5
47202,1,7,GermanyFrankfurt,42876,58,0.974,0.35
47203,5,7,GermanyFrankfurt,42991,35,0.99,0.25
47204,7,6,GermanyDresden,43031,1,0.993,0
47205,11,6,GermanyDresden,43099,29,0.999,0.25
47206,6,5,GermanyBerlin,42933,51,0.983,0.35
47207,4,4,GermanyFrankfurt,42772,58,0.961,0.35
47208,9,5,GermanyBerlin,42862,38,0.977,0.25
47209,7,6,GermanyDresden,42908,86,0.98,0.4
47210,8,5,GermanyBerlin,42778,168,0.962,0.55
47211,11,6,GermanyDresden,42840,33,0.974,0.25
47212,7,3,Czech republicOstrava,42766,49,0.959,0.25
47213,8,3,Czech republicOstrava,43012,151,0.99,0.55
47214,8,4,GermanyFrankfurt,42917,154,0.978,0.55
47215,5,7,GermanyFrankfurt,42780,83,0.964,0.4
47216,7,5,GermanyBerlin,42831,39,0.969,0.25
47217,9,7,GermanyFrankfurt,42898,35,0.981,0.25
47218,9,5,GermanyBerlin,42779,68,0.965,0.35
47219,8,7,GermanyFrankfurt,43073,92,0.997,0.4
47220,2,7,GermanyFrankfurt,42842,50,0.974,0.35
47221,2,5,GermanyBerlin,42868,52,0.978,0.35
47222,5,4,GermanyFrankfurt,42839,29,0.972,0.25
47223,4,2,DenmarkCopenhagen,42817,45,0.964,0.25
47224,6,3,Czech republicBrno,42869,87,0.973,0.4
47225,3,5,GermanyBerlin,42858,66,0.972,0.35
47226,10,7,GermanyFrankfurt,42868,21,0.978,0.2
47227,9,6,GermanyDresden,42832,42,0.971,0.25
47228,3,7,GermanyFrankfurt,43042,88,0.994,0.4
47229,10,6,GermanyDresden,42766,78,0.959,0.4
47230,7,5,GermanyBerlin,43008,48,0.988,0.25
47231,3,7,GermanyFrankfurt,42855,90,0.974,0.4
47232,3,7,GermanyFrankfurt,43051,76,0.995,0.4
47233,6,4,GermanyFrankfurt,42745,25,0.962,0.25
47234,8,5,GermanyBerlin,42761,70,0.967,0.35
47235,1,7,GermanyFrankfurt,42847,42,0.976,0.25
47236,7,7,GermanyFrankfurt,42787,115,0.969,0.5
47237,4,5,GermanyBerlin,42836,29,0.968,0.25
47238,6,6,GermanyDresden,42977,81,0.987,0.4
47239,6,3,Czech republicBrno,42878,135,0.977,0.5
47240,10,7,GermanyFrankfurt,42855,77,0.974,0.4
47241,10,6,GermanyDresden,43029,41,0.991,0.25
47242,11,4,GermanyFrankfurt,43037,109,0.993,0.5
47243,10,3,Czech republicOstrava,42868,26,0.978,0.25
47244,6,4,GermanyFrankfurt,42748,81,0.955,0.4
47245,10,6,GermanyDresden,43065,15,0.996,0.05
47246,6,6,GermanyDresden,43046,113,0.993,0.5
47247,5,2,DenmarkCopenhagen,42816,199,0.971,0.6
47248,3,2,DenmarkCopenhagen,42796,43,0.968,0.25
47249,6,3,Czech republicBrno,43076,43,0.997,0.25
47250,4,4,GermanyFrankfurt,42762,79,0.966,0.4
47251,4,6,GermanyDresden,43003,191,0.989,0.6
47252,5,4,GermanyFrankfurt,43085,72,0.998,0.35
47253,4,5,GermanyBerlin,42844,72,0.976,0.35
47254,2,2,DenmarkCopenhagen,43038,47,0.992,0.25
47255,1,1,Czech republicPrague,42740,69,0.958,0.35
47256,2,3,Czech republicBrno,42861,77,0.976,0.4
47257,4,3,Czech republicBrno,42781,38,0.96,0.25
47258,4,2,DenmarkCopenhagen,42893,33,0.977,0.25
47259,8,5,GermanyBerlin,43010,34,0.99,0.25
47260,8,3,Czech republicOstrava,42821,64,0.97,0.35
47261,4,4,GermanyFrankfurt,42929,47,0.979,0.25
47262,1,6,GermanyDresden,42946,120,0.984,0.5
47263,1,3,Czech republicBrno,43007,94,0.989,0.4
47264,7,3,Czech republicOstrava,42746,3,0.967,0
47265,6,6,GermanyDresden,43091,45,0.999,0.25
47266,5,5,GermanyBerlin,43046,80,0.993,0.4
47267,6,6,GermanyDresden,42898,35,0.981,0.25
47268,9,4,GermanyFrankfurt,42744,94,0.956,0.4
47269,1,3,Czech republicBrno,42885,36,0.975,0.25
47270,2,6,GermanyDresden,43017,83,0.992,0.4
47271,3,4,GermanyFrankfurt,42896,30,0.981,0.25
47272,3,6,GermanyDresden,42816,47,0.971,0.25
47273,6,1,Czech republicPrague,43098,161,0.999,0.55
47274,9,4,GermanyFrankfurt,42940,92,0.981,0.4
47275,7,2,DenmarkCopenhagen,42742,63,0.961,0.35
47276,8,4,GermanyFrankfurt,43020,43,0.991,0.25
47277,11,2,DenmarkCopenhagen,42996,81,0.99,0.4
47278,9,7,GermanyFrankfurt,42851,86,0.972,0.4
47279,2,1,Czech republicPrague,42885,86,0.975,0.4
47280,9,6,GermanyDresden,42804,36,0.964,0.25
47281,7,4,GermanyFrankfurt,42748,32,0.955,0.25
47282,9,2,DenmarkCopenhagen,42950,71,0.984,0.35
47283,9,1,Czech republicPrague,42798,63,0.964,0.35
47284,2,1,Czech republicPrague,42761,31,0.967,0.25
47285,7,5,GermanyBerlin,42912,107,0.981,0.5
47286,10,2,DenmarkCopenhagen,42836,128,0.968,0.5
47287,3,3,Czech republicBrno,42921,124,0.984,0.5
47288,5,7,GermanyFrankfurt,43085,9,0.998,0
47289,5,4,GermanyFrankfurt,43027,17,0.992,0.05
47290,10,6,GermanyDresden,42820,102,0.973,0.5
47291,9,1,Czech republicPrague,42865,85,0.976,0.4
47292,4,3,Czech republicBrno,42818,37,0.972,0.25
47293,9,5,GermanyBerlin,42970,47,0.986,0.25
47294,4,4,GermanyFrankfurt,42760,2,0.967,0
47295,4,7,GermanyFrankfurt,42814,76,0.968,0.4
47296,10,6,GermanyDresden,43017,186,0.992,0.6
47297,8,1,Czech republicPrague,42986,50,0.988,0.35
47298,11,5,GermanyBerlin,42813,54,0.97,0.35
47299,6,4,GermanyFrankfurt,42913,27,0.98,0.25
47300,7,2,DenmarkCopenhagen,42987,38,0.989,0.25
47301,7,2,DenmarkCopenhagen,43006,29,0.988,0.25
47302,11,3,Czech republicOstrava,42746,33,0.967,0.25
47303,6,5,GermanyBerlin,42953,14,0.982,0.05
47304,9,6,GermanyDresden,43055,90,0.994,0.4
47305,7,3,Czech republicOstrava,42968,70,0.987,0.35
47306,2,2,DenmarkCopenhagen,43044,62,0.994,0.35
47307,10,7,GermanyFrankfurt,43067,66,0.996,0.35
47308,3,7,GermanyFrankfurt,42948,195,0.984,0.6
47309,10,5,GermanyBerlin,43066,107,0.996,0.5
47310,9,2,DenmarkCopenhagen,42997,56,0.987,0.35
47311,7,3,Czech republicOstrava,43087,153,0.998,0.55
47312,7,5,GermanyBerlin,42946,69,0.984,0.35
47313,8,6,GermanyDresden,42817,26,0.964,0.25
47314,10,1,Czech republicPrague,42757,26,0.967,0.25
47315,3,3,Czech republicBrno,43084,79,0.998,0.4
47316,6,4,GermanyFrankfurt,42794,41,0.97,0.25
47317,5,7,GermanyFrankfurt,43045,100,0.994,0.5
47318,11,6,GermanyDresden,43009,118,0.99,0.5
47319,9,1,Czech republicPrague,42918,60,0.982,0.35
47320,4,1,Czech republicPrague,42887,5,0.974,0
47321,4,7,GermanyFrankfurt,42845,123,0.976,0.5
47322,5,4,GermanyFrankfurt,43014,28,0.99,0.25
47323,6,6,GermanyDresden,43016,35,0.991,0.25
47324,11,4,GermanyFrankfurt,42981,90,0.985,0.4
47325,7,2,DenmarkCopenhagen,42827,84,0.974,0.4
47326,1,1,Czech republicPrague,42849,70,0.975,0.35
47327,3,4,GermanyFrankfurt,42769,51,0.963,0.35
47328,2,2,DenmarkCopenhagen,42737,69,0.96,0.35
47329,4,3,Czech republicBrno,43013,39,0.989,0.25
47330,4,1,Czech republicPrague,42778,83,0.962,0.4
47331,9,1,Czech republicPrague,42772,88,0.961,0.4
47332,6,5,GermanyBerlin,42912,99,0.981,0.4
47333,3,5,GermanyBerlin,42916,172,0.978,0.55
47334,6,5,GermanyBerlin,42936,66,0.984,0.35
47335,1,1,Czech republicPrague,42755,33,0.957,0.25
47336,11,3,Czech republicOstrava,42966,80,0.985,0.4
47337,6,4,GermanyFrankfurt,42994,41,0.989,0.25
47338,3,5,GermanyBerlin,42740,46,0.958,0.25
47339,9,7,GermanyFrankfurt,42999,108,0.988,0.5
47340,7,3,Czech republicOstrava,42959,30,0.983,0.25
47341,6,2,DenmarkCopenhagen,42803,38,0.968,0.25
47342,6,2,DenmarkCopenhagen,42876,82,0.974,0.4
47343,3,7,GermanyFrankfurt,43070,92,0.995,0.4
47344,11,6,GermanyDresden,43000,51,0.989,0.35
47345,11,2,DenmarkCopenhagen,42877,34,0.975,0.25
47346,11,3,Czech republicOstrava,42859,31,0.973,0.25
47347,10,3,Czech republicOstrava,42994,96,0.989,0.4
47348,5,3,Czech republicBrno,43058,35,0.995,0.25
47349,5,3,Czech republicBrno,42889,161,0.977,0.55
47350,4,6,GermanyDresden,42951,81,0.983,0.4
47351,11,3,Czech republicOstrava,42838,44,0.973,0.25
47352,1,3,Czech republicBrno,42885,45,0.975,0.25
47353,4,2,DenmarkCopenhagen,43025,73,0.991,0.35
47354,10,5,GermanyBerlin,42869,87,0.973,0.4
47355,11,7,GermanyFrankfurt,43041,68,0.994,0.35
47356,4,1,Czech republicPrague,42864,135,0.973,0.5
47357,1,5,GermanyBerlin,42864,78,0.973,0.4
47358,5,3,Czech republicBrno,43002,103,0.99,0.5
47359,5,4,GermanyFrankfurt,42978,26,0.985,0.25
47360,2,3,Czech republicBrno,43020,69,0.991,0.35
47361,9,2,DenmarkCopenhagen,42947,36,0.982,0.25
47362,5,2,DenmarkCopenhagen,43024,51,0.992,0.35
47363,6,3,Czech republicBrno,42975,107,0.984,0.5
47364,4,4,GermanyFrankfurt,42806,61,0.969,0.35
47365,7,3,Czech republicOstrava,42938,19,0.984,0.05
47366,4,4,GermanyFrankfurt,42983,40,0.988,0.25
47367,5,7,GermanyFrankfurt,42996,32,0.99,0.25
47368,6,1,Czech republicPrague,42818,34,0.972,0.25
47369,2,2,DenmarkCopenhagen,43083,90,0.998,0.4
47370,1,6,GermanyDresden,42982,112,0.989,0.5
47371,8,7,GermanyFrankfurt,43074,34,0.997,0.25
47372,1,6,GermanyDresden,42981,60,0.985,0.35
47373,6,5,GermanyBerlin,43042,45,0.994,0.25
47374,2,3,Czech republicBrno,42911,35,0.981,0.25
47375,3,1,Czech republicPrague,43021,128,0.991,0.5
47376,8,4,GermanyFrankfurt,42792,65,0.962,0.35
47377,7,6,GermanyDresden,42911,15,0.981,0.05
47378,10,7,GermanyFrankfurt,43001,181,0.989,0.6
47379,1,6,GermanyDresden,43093,109,0.999,0.5
47380,5,4,GermanyFrankfurt,43062,150,0.996,0.55
47381,9,4,GermanyFrankfurt,42890,96,0.976,0.4
47382,6,1,Czech republicPrague,42834,45,0.974,0.25
47383,4,7,GermanyFrankfurt,42976,86,0.988,0.4
47384,7,6,GermanyDresden,42785,46,0.968,0.25
47385,6,6,GermanyDresden,42810,170,0.972,0.55
47386,9,3,Czech republicOstrava,42994,127,0.989,0.5
47387,11,4,GermanyFrankfurt,42925,41,0.981,0.25
47388,11,1,Czech republicPrague,42740,40,0.958,0.25
47389,7,5,GermanyBerlin,43083,80,0.998,0.4
47390,8,4,GermanyFrankfurt,42972,2,0.985,0
47391,10,7,GermanyFrankfurt,42950,38,0.984,0.25
47392,4,3,Czech republicBrno,42860,48,0.974,0.25
47393,6,1,Czech republicPrague,42776,33,0.962,0.25
47394,4,7,GermanyFrankfurt,42832,199,0.971,0.6
47395,2,1,Czech republicPrague,43072,50,0.997,0.35
47396,11,4,GermanyFrankfurt,42824,91,0.97,0.4
47397,8,5,GermanyBerlin,42857,131,0.969,0.5
47398,3,2,DenmarkCopenhagen,42834,149,0.974,0.5
